2454289.4479	10.7			Vis.	MGE		105	108	SD10/93		No		G				KHI CYG
2454289.47	10.7			Vis.	PPS		000		999999		No		G				KHI CYG
2454289.4848	10.7			Vis.	ATI		000		999999		No		G				KHI CYG
2454289.5	10.9			Vis.	CMG						No		G				KHI CYG
2454289.522	10.8			Vis.	PYG		T(2)v(1)W		45.01	0	No		G				KHI CYG
2454289.6785	10.6			Vis.	MHH		10.5	10.8	b 10/93		No		G				KHI CYG
2454289.7208	10.9			Vis.	BWX		108	114	SB1993		No		G				KHI CYG
2454290.3799	<8.3			Vis.	GGC		83	84	AAVSO	8.4 -1 V -1 8.4	No		G				KHI CYG
2454290.4	10.5			Vis.	KTZ		105		SD1993		No		G				KHI CYG
2454291.3	10.9			Vis.	NDQ		NA		NA		No		G				KHI CYG
2454291.4611	11.0			Vis.	DPA		108	114	SE1093		No		G				KHI CYG
2454291.4826	10.8			Vis.	FMR		108	114	S D 93		No		G				KHI CYG
2454291.51319	10.5			Vis.	ACO	BV	10.5		9/94		No		G				KHI CYG
2454291.6771	10.7			Vis.	BTB		105	108	SB1993		No		G				KHI CYG
2454292.4	10.8			Vis.	VFK		105	108	SD1993		No		G				KHI CYG
2454292.40	10.6			Vis.	PPS		000		999999		No		G				KHI CYG
2454292.4097	8.8			Vis.	GGC		84		AAVSO	8.4 4 V 0 8.8	No		D				KHI CYG
2454292.6	7.4			Vis.	WEF	U	NA		NA		No		D				KHI CYG
2454293.37	10.8			Vis.	PUJ				105 108	-65  PUJ       =20	No		G				KHI CYG
2454293.4	11.0			Vis.	GUN		NA		NA		No		G				KHI CYG
2454293.42014	10.6			Vis.	SSW		105	108	1993		No		G				KHI CYG
2454293.4396	10.6			Vis.	SJZ		105	108	SD1993		No		G				KHI CYG
2454293.6	10.9			Vis.	MOW		NA		NA		No		G				KHI CYG
2454293.73819	10.3			Vis.	MDP	R	105	98	sdr10/93	deep red	No		G				KHI CYG
2454293.8	10.3			Vis.	LEV		NA		NA		No		G				KHI CYG
2454294.3819	8.5			Vis.	GGC		84	87	AAVSO	8.4 2 V 3 8.7	No		D				KHI CYG
2454294.4	10.6			Vis.	VED		NA		NA		No		G				KHI CYG
2454295.3528	10.8			Vis.	VNL		10.8		SD1951		No		G				KHI CYG
2454295.4148	11.0			Vis.	ATI		000		999999		No		G				KHI CYG
2454295.4576	10.9			Vis.	DPA		105	108	SE1093		No		G				KHI CYG
2454295.5	10.8			Vis.	CMG						No		G				KHI CYG
2454295.6	7.3			Vis.	WEF	UV	NA		NA		No		D				KHI CYG
2454295.671	10.6			Vis.	WI		105	108	b1993		No		G				KHI CYG
2454296.3993	10.5			Vis.	WAS		98	105	SD97		No		G				KHI CYG
2454296.4	9.7			Vis.	SLY	K	000		HAA/VA 7		No		D				KHI CYG
2454296.42	10.8			Vis.	GGZ		000		999999		No		G				KHI CYG
2454296.4292	8.7			Vis.	GGC		84	88	AAVSO	8.4 3 V 1 8.8	No		D				KHI CYG
2454296.46	10.7			Vis.	PPS		000		999999		No		G				KHI CYG
2454297.3819	10.6			Vis.	MGE		105	108	SD10/93		No		G				KHI CYG
2454297.4	10.8			Vis.	VFK		105	108	SD1993		No		G				KHI CYG
2454297.4	10.4			Vis.	KTZ		105		SD1993		No		G				KHI CYG
2454297.4208	10.7			Vis.	LMT		105	108	10/93		No		G				KHI CYG
2454297.4375	10.7			Vis.	KHL		105	108	SD9310		No		G				KHI CYG
2454298.44861	10.7			Vis.	ACO	B	10.5		9/94		No		G				KHI CYG
2454298.4743	10.6			Vis.	SJZ		105	108	SD1993		No		G				KHI CYG
2454298.48	10.6			Vis.	PPS		000		999999		No		G				KHI CYG
2454298.50	10.8			Vis.	CSM		000		999999		No		G				KHI CYG
2454298.6	6.9			Vis.	WEF	U	NA		NA		No		D				KHI CYG
2454298.62500	10.6			Vis.	MDP	H R	108	105	sdr10/93	red	No		G				KHI CYG
2454299.4	10.3			Vis.	WWJ		98	105	SD10/93		No		G				KHI CYG
2454299.4132	<8.4			Vis.	GGC		84	84	AAVSO	8.4 -1 V -1 8.4	No		G				KHI CYG
2454299.4451	11.0			Vis.	DPA		105	108	SE1093		No		G				KHI CYG
2454299.45	10.4			Vis.	GAW		98	105	aavso 10/9		No		G				KHI CYG
2454300.00	10.3			Vis.	KIL		000		999999		No		G				KHI CYG
2454300.4	10.8			Vis.	VFK		105	108	SD1993		No		G				KHI CYG
2454300.4174	<8.7			Vis.	GGC		87		AAVSO	8.7 -1 V -1 8.7	No		G				KHI CYG
2454300.42	9.5			Vis.	GDB		000		999999		No		D				KHI CYG
2454300.535	10.6			Vis.	PYG		T(1)v(3)W		45.01	0	No		G				KHI CYG
2454300.5444	10.6			Vis.	FMR		105	108	S D 93		No		G				KHI CYG
2454301.3896	<8.4			Vis.	GGC		84		AAVSO	8.4 -1 V -1 8.4	No		G				KHI CYG
2454301.4	10.7			Vis.	VFK		105	108	SD1993		No		G				KHI CYG
2454301.4056	10.6			Vis.	VNL		10.5-10.8		SD1951		No		G				KHI CYG
2454301.44	10.5			Vis.	PPS		000		999999		No		G				KHI CYG
2454301.5	10.7			Vis.	KVI		000		999999		No		G				KHI CYG
2454301.7938	10.2			Vis.	LAI		105	114	SD1993		No		G				KHI CYG
2454302.4	10.4			Vis.	VED		NA		NA		No		G				KHI CYG
2454302.4391	10.6			Vis.	ATI		000		999999		No		G				KHI CYG
2454302.4535	10.5			Vis.	VDL		98	105	SB1093	20	No		G				KHI CYG
2454302.56	10.6			Vis.	GAW		105	108	aavso 10/9		No		G				KHI CYG
2454302.6285	10.4			Vis.	BFX		98	105	SD10/93		No		G				KHI CYG
2454302.6340	10.6			Vis.	BTB		101	105	SB1993		No		G				KHI CYG
2454302.6799	10.9			Vis.	BTY		10.5	11.4	10/93		No		G				KHI CYG
2454303.6	10.7			Vis.	MOW		NA		NA		No		G				KHI CYG
2454303.6563	10.5			Vis.	BFX		105	108	SD10/93		No		G				KHI CYG
2454303.8056	10.6			Vis.	BWU		105	108	DR070721VS		No		G				KHI CYG
2454304.3646	10.7			Vis.	MGE		105	108	SD10/93		No		G				KHI CYG
2454304.4	10.4			Vis.	KTZ		101	105	SB1993		No		G				KHI CYG
2454304.4132	10.3			Vis.	WAS		98	105	SD97		No		G				KHI CYG
2454304.42639	10.8			Vis.	GGU		107	114	SB1997		No		G				KHI CYG
2454304.4472	10.7			Vis.	DPA		105	108	SE1093		No		G				KHI CYG
2454304.4660	10.4			Vis.	SJZ		98	105	SD1993		No		G				KHI CYG
2454304.52639	10.5			Vis.	SSW		101	105	1993		No		G				KHI CYG
2454304.8	10.7			Vis.	LZT	B	NA		NA		No		G				KHI CYG
2454304.83583	10.8	0.002		V	PRV		105	108	10/93		No		G				KHI CYG
2454305.6931	10.6			Vis.	KRB		105	108	SE1993		No		G				KHI CYG
2454306.4	10.2			Vis.	WWJ		98	105	SD10/93		No		G				KHI CYG
2454306.4	10.5			Vis.	CMG						No		G				KHI CYG
2454306.4	10.5			Vis.	NDQ		NA		NA		No		G				KHI CYG
2454306.5	11.0			Vis.	MOI		na		na		No		G				KHI CYG
2454306.5	11.0			Vis.	MOI		NA		NA		No		G				KHI CYG
2454307.3	10.7			Vis.	VFK		105	108	SD1993		No		G				KHI CYG
2454307.30	10.6			Vis.	HCS		000		970101		No		G				KHI CYG
2454307.3750	10.3			Vis.	KHL		98	105	SD9310		No		G				KHI CYG
2454307.38194	10.4			Vis.	SSW		101	105	1993		No		G				KHI CYG
2454307.3993	10.2			Vis.	WAS	M U	98	105	SD97		No		G				KHI CYG
2454308.35	10.6			Vis.	SBT		000		930101		No		G				KHI CYG
2454308.50	10.4			Vis.	GAW		105		aavso 10/9		No		G				KHI CYG
2454308.5452	10.2			Vis.	ATI		000		999999		No		G				KHI CYG
2454308.6	7.0			Vis.	WEF	U	NA		NA		No		D				KHI CYG
2454309.4	10.5			Vis.	CMG						No		G				KHI CYG
2454309.4	10.4			Vis.	KTZ	M	101	105	SB1993	OON	No		G				KHI CYG
2454309.6688	10.6			Vis.	BTB	U	101	105	SB1993	CLOUDS MOVING IN QUICKLY	No		G				KHI CYG
2454311.3965	10.3			Vis.	DPA		108	105	SE1093		No		G				KHI CYG
2454311.5	10.5			Vis.	MOI		na		na		No		G				KHI CYG
2454311.5	10.5			Vis.	MOI		NA		NA		No		G				KHI CYG
2454311.536	10.4			Vis.	PYG		R(3)v(1)T		45.01	M	No		G				KHI CYG
2454312.3	10.7			Vis.	VOL		105	108	B10/93		No		G				KHI CYG
2454312.3611	10.3			Vis.	MGE		101	105	SB10/93		No		G				KHI CYG
2454312.3951	10.0			Vis.	VNL		9.3-10.5		SD1951		No		G				KHI CYG
2454312.4	9.9			Vis.	VED		NA		NA		No		G				KHI CYG
2454312.45625	10.4			Vis.	ACO		101	105	9/94		No		G				KHI CYG
2454312.6	10.3			Vis.	MOW		NA		NA		No		G				KHI CYG
2454312.6444	10.4			Vis.	BTB	HM	101	105	SB1993	HAZY FULL MOON	No		G				KHI CYG
2454312.7	7.0			Vis.	WEF	BU	NA		NA		No		D				KHI CYG
2454312.76111	10.4			Vis.	MDP	M R	105	101	sdr10/93		No		G				KHI CYG
2454313.37	10.2			Vis.	PUJ				98 105	0/93 PUJ  =20	No		G				KHI CYG
2454313.4	10.2			Vis.	NDQ		NA		NA		No		G				KHI CYG
2454313.4160	10.6			Vis.	BOS		105	108	SD1093		No		G				KHI CYG
2454313.57	9.5			Vis.	GAW		93	98	aavso 10/9		No		D				KHI CYG
2454313.6	10.0			Vis.	JLR		96	98	10/93		No		G				KHI CYG
2454313.7	7.6			Vis.	KRS		NA		NA		No		D				KHI CYG
2454314.4	10.4			Vis.	KTZ	M	101	105	SD1993	OON	No		G				KHI CYG
2454314.4097	10.0			Vis.	WAS	U	93	101	SD97		No		G				KHI CYG
2454314.4163	9.9			Vis.	ATI		000		999999		No		G				KHI CYG
2454314.50486	10.3			Vis.	SSW		101	105	1993		No		G				KHI CYG
2454315.30	10.6			Vis.	HCS		000		970101		No		G				KHI CYG
2454315.36	10.6			Vis.	GGZ		000		999999		No		G				KHI CYG
2454315.3743	10.2			Vis.	DPA		101	105	SE1093		No		G				KHI CYG
2454315.38889	10.2			Vis.	RFC		9.8	10.5	AAVSO 9/94		No		G				KHI CYG
2454315.41	10.2			Vis.	PPS		000		999999		No		G				KHI CYG
2454315.4576	<7.9			Vis.	COV		40	64	S		No		G				KHI CYG
2454315.5	10.1			Vis.	WWJ		98	105	SD10/93		No		G				KHI CYG
2454315.528	10.1			Vis.	PYG		R(1)v(3)T		45.01	M	No		G				KHI CYG
2454315.610	7.1			Vis.	WEF	U	na		na		No		D				KHI CYG
2454315.610	7.1			Vis.	WEF	U	NA		NA		No		G				KHI CYG
2454316.3	9.7			Vis.	VGK		NA		NA		No		P				KHI CYG
2454316.4	10.3			Vis.	CMG						No		G				KHI CYG
2454316.44	10.2			Vis.	GRL	K	P	R	NAS.VSS	20.3-cm SCT (100x). Est. P-3;R+5 (1)	No		G				KHI CYG
2454316.51181	10.2			Vis.	ACO		101	105	9/94		No		G				KHI CYG
2454316.6	7.1			Vis.	WEF	U	na		na		No		D				KHI CYG
2454316.6	7.1			Vis.	WEF	U	NA		NA		No		G				KHI CYG
2454316.9	10.4			Vis.	LZT	B	na		na		No		G				KHI CYG
2454316.9	10.4			Vis.	LZT	B	NA		NA		No		G				KHI CYG
2454317.00	9.9			Vis.	KIL		000		999999		No		G				KHI CYG
2454317.36528	10.5			Vis.	GFT		105		SB1997		No		G				KHI CYG
2454317.3938	10.2			Vis.	DPA		101	105	SE1093		No		G				KHI CYG
2454317.4	10.4			Vis.	VFK		101	105	SD1993		No		G				KHI CYG
2454317.4	8.4			Vis.	VIA		NA		NA		No		D				KHI CYG
2454317.4062	10.2			Vis.	KHL		98	105	SD9310		No		G				KHI CYG
2454317.4097	9.8			Vis.	WAS	U	93	101	SD97		No		G				KHI CYG
2454317.4292	10.0			Vis.	SJZ		98	101	SB1993		No		G				KHI CYG
2454317.4847	10.4			Vis.	BVE		101	105	SB1993		No		G				KHI CYG
2454318.37917	9.9			Vis.	RFC		9.3	10.5	AAVSO 9/94		No		G				KHI CYG
2454318.4	10.3			Vis.	VFK		101	105	SD1993		No		G				KHI CYG
2454318.41944	9.9			Vis.	GGU		98	105	SB1997		No		G				KHI CYG
2454318.4292	10.3			Vis.	SYI	TO	100	104		CHI CYG = 10.27 MAG	No		G				KHI CYG
2454318.4771	10.1			Vis.	LMT	W	98	101	10/93		No		G				KHI CYG
2454318.52222	10.1			Vis.	SSW		98	101	1993		No		G				KHI CYG
2454319.4	10.3			Vis.	VOL		98	105	B10/93		No		G				KHI CYG
2454320.36736	10.2			Vis.	GFT		98	105	SB1997		No		G				KHI CYG
2454320.37	10.5			Vis.	PUJ		105	114	SD10/93		No		G				KHI CYG
2454320.37569	9.8			Vis.	RFC		9.3	10.5	AAVSO 9/94		No		G				KHI CYG
2454320.40694	10.1			Vis.	ACO		10.1		9/94		No		G				KHI CYG
2454320.5134	9.8			Vis.	ATI		000		999999		No		G				KHI CYG
2454320.52	9.8			Vis.	GAW		98		aavso 10/9		No		G				KHI CYG
2454320.6368	10.2			Vis.	BTB		101	105	SB1993		No		G				KHI CYG
2454320.6986	9.6			Vis.	CNT		93	98	sd1987		No		G				KHI CYG
2454320.8	9.6			Vis.	LEV		NA		NA		No		G				KHI CYG
2454321.4000	9.6			Vis.	KOS					808072136	No		G				KHI CYG
2454321.6292	10.1			Vis.	MHH		9.3	10.1	b 10/93		No		G				KHI CYG
2454322.3	9.6			Vis.	VGK		NA		NA		No		P				KHI CYG
2454322.3576	9.8			Vis.	MGE		98	101	SB10/93		No		G				KHI CYG
2454322.4	8.1			Vis.	VIA		NA		NA		No		D				KHI CYG
2454322.44	9.8			Vis.	GRL	K	N	P	NAS.VSS	20.3-cm SCT (100x). Est. N-6;P=V (1)	No		G				KHI CYG
2454322.5	9.6			Vis.	WWJ		93	98	SD10/93		No		G				KHI CYG
2454322.6	10.2			Vis.	MOW		NA		NA		No		G				KHI CYG
2454323.36319	10.0			Vis.	GFT		98	105	SB1997		No		G				KHI CYG
2454323.3653	<8.7			Vis.	GGC		87	87	AAVSO	8.7 -1 V -1 8.7	No		G				KHI CYG
2454323.38	10.0			Vis.	MED		NA		NA		No		G				KHI CYG
2454323.4	7.7			Vis.	VIA		NA		NA		No		D				KHI CYG
2454323.40764	9.4			Vis.	ACO		93	96	9/94		No		G				KHI CYG
2454323.41319	9.7			Vis.	SSW		93	98	1993		No		G				KHI CYG
2454323.6	7.0			Vis.	WEF	U	na		na		No		D				KHI CYG
2454323.6	7.0			Vis.	WEF	U	NA		NA		No		G				KHI CYG
2454323.6111	9.5			Vis.	BMK		93	96	S-b-1993		No		G				KHI CYG
2454323.84306	9.2			Vis.	ERB		9.0	9.3	070811 C		No		G				KHI CYG
2454324.35903	9.9			Vis.	GFT		98	105	SB1997		No		G				KHI CYG
2454324.3743	9.5			Vis.	DPA		93	98	SB1093		No		G				KHI CYG
2454324.3806	10.0			Vis.	BOS		98	105	SD1093		No		G				KHI CYG
2454324.4	9.8			Vis.	BMU						No		G				KHI CYG
2454324.4	9.8			Vis.	VDE						No		G				KHI CYG
2454324.4	9.7			Vis.	VED		na		na		No		G				KHI CYG
2454324.4	9.7			Vis.	VED		NA		NA		No		G				KHI CYG
2454324.40833	9.1			Vis.	RFC		8.7	9.3	AAVSO 9/94		No		G				KHI CYG
2454324.48194	9.6			Vis.	GGU		93	98	SC2000		No		G				KHI CYG
2454324.52	9.5			Vis.	GAW		93	101	aavso 10/9		No		G				KHI CYG
2454324.6	9.7			Vis.	GMO		84	93	Guide 8.0		No		G				KHI CYG
2454324.66181	9.7			Vis.	MHI		96	98	sb 10/93		No		G				KHI CYG
2454324.67500	9.7			Vis.	CFY		96	101	9/94		No		G				KHI CYG
2454324.7	7.2			Vis.	WEF	U	na		na		No		D				KHI CYG
2454324.7	7.2			Vis.	WEF	U	NA		NA		No		G				KHI CYG
2454324.72986	9.7			Vis.	SGE		96	98	070812		No		G				KHI CYG
2454325.312	9.9			Vis.	KIS				S/d/1993		No		G				KHI CYG
2454325.365	9.50			Vis.	LCR		93	98	AAVSO STAN		No		G				KHI CYG
2454325.38	9.3			Vis.	SAC		93		S/b/1946		No		G				KHI CYG
2454325.4236	9.3			Vis.	WAS		87	98	SB97		No		G				KHI CYG
2454325.45	10.0			Vis.	KTZ		101		SD1993		No		G				KHI CYG
2454325.519	9.3			Vis.	PYG		N-3		45.01	0	No		G				KHI CYG
2454325.72917	9.5			Vis.	KBR		9.3	9.8	B 10/93		No		G				KHI CYG
2454326.11181	9.1			Vis.	MTH		8.7	9.3	10/93		No		G				KHI CYG
2454326.3	8.9			Vis.	VGK		NA		NA		No		P				KHI CYG
2454326.36	9.7			Vis.	PPS		000		999999		No		G				KHI CYG
2454326.3743	9.5			Vis.	DPA		93	98	SB1093		No		G				KHI CYG
2454326.38	9.6			Vis.	SAC		93		S/b/1946		No		G				KHI CYG
2454326.3958	9.42			Vis.	FOM		87	96	AAVSO STAN		No		G				KHI CYG
2454326.4	9.5			Vis.	VOL		93	96	B10/93		No		G				KHI CYG
2454326.4	7.8			Vis.	VIA		NA		NA		No		D				KHI CYG
2454326.41	9.6			Vis.	GGZ		000		999999		No		G				KHI CYG
2454326.4403	9.6			Vis.	ATI		000		999999		No		G				KHI CYG
2454326.4653	9.2			Vis.	MZS					813072310	No		G				KHI CYG
2454326.55	7.1			Vis.	WEF		na		na		No		D				KHI CYG
2454326.55	7.1			Vis.	WEF		NA		NA		No		G				KHI CYG
2454327.3625	9.3			Vis.	KHL		87	93	SB86		No		G				KHI CYG
2454327.38	9.5			Vis.	SAC		93		S/b/1946		No		G				KHI CYG
2454327.4	9.7			Vis.	VFK		96	98	SD1993		No		G				KHI CYG
2454327.4	9.9			Vis.	KTZ		101		SB1993		No		G				KHI CYG
2454327.4000	9.0			Vis.	KOS					814072136	No		G				KHI CYG
2454327.4097	9.4			Vis.	SYI	TO	93	94		CHI CYG = 9.36 MAG	No		G				KHI CYG
2454327.4188	9.3			Vis.	SJZ		93		SB1993		No		G				KHI CYG
2454327.4910	9.2			Vis.	LMT	W	90	93	10/93		No		G				KHI CYG
2454327.51	9.3			Vis.	KAF		000		999999		No		G				KHI CYG
2454327.6	7.1			Vis.	WEF	U	na		na		No		D				KHI CYG
2454327.6	7.1			Vis.	WEF	U	NA		NA		No		G				KHI CYG
2454328.3	9.5			Vis.	VGK		NA		NA		No		P				KHI CYG
2454328.30	9.1			Vis.	HCS		000		970101		No		G				KHI CYG
2454328.37	9.3			Vis.	PPS		000		999999		No		G				KHI CYG
2454328.37	9.3			Vis.	CTI		000		999999		No		G				KHI CYG
2454328.4	9.0			Vis.	WWJ		87	90	SB10/93		No		G				KHI CYG
2454328.5	9.5			Vis.	KVI		000		999999		No		G				KHI CYG
2454328.6417	9.4			Vis.	BTB		93	96	SB1993		No		G				KHI CYG
2454329.3438	8.8			Vis.	MGE		87	90	SB10/93		No		G				KHI CYG
2454329.35417	9.35			Vis.	GFT		93	98	SB1997		No		G				KHI CYG
2454329.3889	9.5			Vis.	DPA		93	98	SB1093		No		G				KHI CYG
2454330.3	8.4			Vis.	GUN		NA		NA		No		G				KHI CYG
2454330.4	9.3			Vis.	BIV		000		999999		No		G				KHI CYG
2454330.5486	9.9			Vis.	VNL		9.8		SD1951		No		G				KHI CYG
2454330.6042	8.9			Vis.	LAI		87	90	SD1993		No		G				KHI CYG
2454330.6153	9.3			Vis.	KRB		90	93	SB1993		No		G				KHI CYG
2454330.6181	8.7			Vis.	HKB		84	87	9/94		No		G				KHI CYG
2454330.627	9.3			Vis.	LTM		8.7	9.3	10/93		No		G				KHI CYG
2454330.6347	9.4			Vis.	QPR		93	 96	DR1093		No		G				KHI CYG
2454330.75347	9.3			Vis.	KBR		9.0	9.3	BR 10/93		No		G				KHI CYG
2454330.8	8.6			Vis.	PPL		NA		NA		No		G				KHI CYG
2454331.3	9.1			Vis.	VGK		NA		NA		No		P				KHI CYG
2454331.35694	9.1			Vis.	GFT		90	98	SB1997		No		G				KHI CYG
2454331.41	9.1			Vis.	GRL	K	M	N	NAS.VSS	10.0-cm refr. (40x). Est. M-4;N+1 (1)	No		G				KHI CYG
2454331.41597	9.1			Vis.	ACO		87	93	9/94		No		G				KHI CYG
2454331.43750	8.9			Vis.	SSW		87	90	1993		No		G				KHI CYG
2454331.5	9.4			Vis.	VFK		93	96	SD1993		No		G				KHI CYG
2454332.3403	8.3			Vis.	MZS					819072010	No		G				KHI CYG
2454332.3438	8.6			Vis.	SJZ		84	87	SB1993		No		G				KHI CYG
2454332.356	8.28			Vis.	LCR		81	84	AAVSO STAN		No		G				KHI CYG
2454332.54	9.0			Vis.	TPS		000		999999		No		G				KHI CYG
2454332.77431	8.9			Vis.	KBR		87	90	B 10/93		No		G				KHI CYG
2454333.38889	8.3			Vis.	GAW		81	84	aavso 10/9		No		G				KHI CYG
2454333.4000	8.9			Vis.	KOS					820072136	No		G				KHI CYG
2454333.4076	8.7			Vis.	SYI	TO	84	93		CHI CYG = 8.68 MAG; AAVSO CHART 10/93	No		G				KHI CYG
2454333.41458	8.5			Vis.	RFC		8.4	8.7	AAVSO 9/94		No		G				KHI CYG
2454333.6	8.9			Vis.	MOW		NA		NA		No		G				KHI CYG
2454334.36111	8.6			Vis.	GFT		81	87	SB1997		No		G				KHI CYG
2454334.3781	8.9			Vis.	ATI		000		999999		No		G				KHI CYG
2454334.5	8.6			Vis.	WWJ		84	87	SB10/93	16x80	No		G				KHI CYG
2454335.30	8.4			Vis.	HCS		000		970101		No		G				KHI CYG
2454335.4	8.9			Vis.	VFK		87	90	SD1993		No		G				KHI CYG
2454335.40278	3.0	0.1		I	HPL	K	Eta Cyg		- -	Visual estimate with Gen-1 image intensifier and IR72 filter	No		G	2.9			KHI CYG
2454335.4181	8.4			Vis.	SYI	TO	84			CHI CYG = 8.43 MAG; AAVSO CHART 10/93; ARGEL�NDER METHOD; COMP. STAR = HIP	No		G				KHI CYG
2454335.42014	8.7			Vis.	SSW		84	87	1993		No		G				KHI CYG
2454335.4306	8.6			Vis.	WAS		84	93	SB97		No		G				KHI CYG
2454335.5000	8.6			Vis.	MGE		84	87	SB10/93		No		G				KHI CYG
2454335.6083	8.5			Vis.	KMA		81	87	SB10/93		No		G				KHI CYG
2454335.619	8.6			Vis.	WI		84	87	b1993		No		G				KHI CYG
2454335.73403	8.5			Vis.	KBR		8.4	8.7	BR 10/93		No		G				KHI CYG
2454335.77083	8.6			Vis.	ZPA	O	8.4	8.7	SB1093	16X50 Binoculars Used	No		G				KHI CYG
2454335.96736	8.2			Vis.	MTH		8.1	8.7	10/93		No		G				KHI CYG
2454336.3799	8.5			Vis.	VDL		81	87	SB1093	20	No		G				KHI CYG
2454336.4	8.8			Vis.	BMU						No		G				KHI CYG
2454336.4	8.6			Vis.	VDE						No		G				KHI CYG
2454336.45694	8.5			Vis.	GGU		84	87	SB1997		No		G				KHI CYG
2454336.524	8.3			Vis.	PYG		K(2)v(1)L		45.01	U	No		G				KHI CYG
2454336.94514	8.0			Vis.	MTH		7.6	8.1	10/93		No		G				KHI CYG
2454337.2	8.1			Vis.	VGK		NA		NA		No		P				KHI CYG
2454337.33	7.95			Vis.	SAC		75/84		S/b/1946		No		G				KHI CYG
2454337.34722	7.8			Vis.	GAW	R	64	81	aavso 10/9	red	No		G				KHI CYG
2454337.3674	8.3			Vis.	SJZ	M	81	84	SB1993		No		G				KHI CYG
2454337.37	7.9			Vis.	MED		NA		NA		No		G				KHI CYG
2454337.3778	8.3			Vis.	SYI	TO	81	84		CHI CYG = 8.30 MAG; AAVSO CHART 10/93	No		G				KHI CYG
2454337.38542	8.35			Vis.	GFT		81	87	SB1997		No		G				KHI CYG
2454337.4	7.8			Vis.	KUC		na		na		No		G				KHI CYG
2454337.4	8.1			Vis.	NDQ		NA		NA		No		G				KHI CYG
2454337.4	7.8			Vis.	KUC		NA		NA		No		G				KHI CYG
2454337.4132	8.2			Vis.	WAS	M	81	93	SB97		No		G				KHI CYG
2454337.42	8.6			Vis.	DNO		81.87		070824		No		G				KHI CYG
2454337.5	8.2			Vis.	KTZ	M	84		SD1993	OON	No		G				KHI CYG
2454337.75000	8.1			Vis.	KBR		8.1	8.4	BR 10/93		No		G				KHI CYG
2454337.95833	7.8			Vis.	MTH		7.6	8.1	10/93		No		G				KHI CYG
2454338.3194	8.1			Vis.	RZM		81		10/93		No		G				KHI CYG
2454338.33	8.0			Vis.	SAC	M	75/84		S/b/1946		No		G				KHI CYG
2454338.3472	8.5			Vis.	GGC		81	87	AAVSO	8.1 4 V 2 8.7	No		G				KHI CYG
2454338.3854	8.2			Vis.	SYI	TO	82			CHI CYG = 8.22 MAG; ARGEL�NDER METHOD; COMP. STAR = HIP 97584  8.22 MAG	No		G				KHI CYG
2454338.4	8.0			Vis.	VOL		78	81	B10/93		No		G				KHI CYG
2454338.4	7.5			Vis.	KUC		na		na		No		G				KHI CYG
2454338.4	7.5			Vis.	KUC		NA		NA		No		G				KHI CYG
2454338.46	8.4			Vis.	GRL	K	L	M	NAS.VSS	10.0-cm refr. (25x). L-2;M+4 (1)	No		G				KHI CYG
2454338.48750	8.2			Vis.	SSW	M	81	84	1993		No		G				KHI CYG
2454338.5928	8.3			Vis.	QPR		81	 84	DR1093		No		G				KHI CYG
2454338.6	8.2			Vis.	VPZ		81	84	970101		No		P				KHI CYG
2454338.6	7.8			Vis.	REP		NA		NA		No		G				KHI CYG
2454338.6243	7.8			Vis.	BTB	F	73	78	SB1993	OUT OF FOCUS METHOD USED	No		G				KHI CYG
2454338.93542	7.8			Vis.	MTH		7.6	8.1	10/93		No		G				KHI CYG
2454339.3000	8.3			Vis.	KOS					826071912	No		G				KHI CYG
2454339.35139	8.1			Vis.	GFT		81		SB1997		No		G				KHI CYG
2454339.3583	8.2			Vis.	DPA		81	84	SB1093		No		G				KHI CYG
2454339.3632	7.7			Vis.	SYI	TO	74	79		CHI CYG = 7.69 MAG; AAVSO CHART 10/93	No		G				KHI CYG
2454339.57	7.7			Vis.	TPS		000		999999		No		G				KHI CYG
2454339.6076	7.6			Vis.	MHH		7.3	8.1	b 10/93		No		G				KHI CYG
2454340.31	7.8			Vis.	PPS		000		999999		No		G				KHI CYG
2454340.33889	8.1			Vis.	GFT		81		SB1997		No		G				KHI CYG
2454340.3632	7.3			Vis.	LCR		64	81	AAVSO STAN		No		G				KHI CYG
2454340.38	7.3			Vis.	MED		NA		NA		No		G				KHI CYG
2454340.38681	7.5			Vis.	GAW		64	81	aavso 10/9		No		G				KHI CYG
2454340.4	7.2			Vis.	VFK		64	75	SD1993		No		G				KHI CYG
2454340.4	7.5			Vis.	KUC		na		na		No		G				KHI CYG
2454340.4	7.5			Vis.	KUC		NA		NA		No		G				KHI CYG
2454340.40972	2.7	0.1		I	HPL	K	Eta Cyg		- -	Visual estimate with Gen-1 image intensifier and IR72 filter	No		G	2.9			KHI CYG
2454340.6	7.0			Vis.	WEF	UB	na		na		No		G				KHI CYG
2454340.6	7.0			Vis.	WEF	UB	NA		NA		No		P				KHI CYG
2454341.2924	7.5			Vis.	RZM		75		10/93		No		G				KHI CYG
2454341.306	6.9			Vis.	KIS				S/d/1993		No		G				KHI CYG
2454341.3611	7.2			Vis.	SYI	TO	67	74		CHI CYG = 7.20 MAG	No		G				KHI CYG
2454341.4	7.4			Vis.	CMG						No		G				KHI CYG
2454341.6	7.6			Vis.	LZT	B	na		na		No		G				KHI CYG
2454341.6	7.6			Vis.	LZT	B	NA		NA		No		G				KHI CYG
2454341.66667	7.4			Vis.	KBR		7.3	7.6	SB 10/93		No		G				KHI CYG
