2426784.90000	5.700000			Vis.	BL						No		G				R DOR		STD		
2426786.30000	5.500000			Vis.	HT						No		G				R DOR		STD		
2426791.90000	5.600000			Vis.	BL						No		G				R DOR		STD		
2426794.30000	5.300000			Vis.	EN						No		G				R DOR		STD		
2426799.30000	5.500000			Vis.	EN						No		G				R DOR		STD		
2426799.30000	5.200000			Vis.	HT						No		G				R DOR		STD		
2426804.30000	5.300000			Vis.	EN						No		G				R DOR		STD		
2426804.90000	5.400000			Vis.	BL						No		G				R DOR		STD		
2426805.90000	5.000000			Vis.	SRC						No		G				R DOR		STD		
2426806.30000	5.500000			Vis.	HT						No		G				R DOR		STD		
2426812.20000	5.200000			Vis.	HT						No		G				R DOR		STD		
2426813.81000	4.600000			Vis.	SGF	K	na		na		No		P				R DOR		STD		
2426817.90000	5.400000			Vis.	BL						No		G				R DOR		STD		
2426822.95000	4.900000			Vis.	SGF	K	na		na		No		P				R DOR		STD		
2426823.30000	5.200000			Vis.	HT						No		G				R DOR		STD		
2426825.80000	5.000000			Vis.	SGF	K	na		na		No		P				R DOR		STD		
2426825.90000	5.300000			Vis.	SRC						No		G				R DOR		STD		
2426826.90000	5.300000			Vis.	BL						No		G				R DOR		STD		
2426828.20000	5.200000			Vis.	HT						No		G				R DOR		STD		
2426829.82000	4.900000			Vis.	SGF	K	na		na		No		P				R DOR		STD		
2426830.30000	5.300000			Vis.	EN						No		G				R DOR		STD		
2426830.83000	5.000000			Vis.	SGF	K	na		na		No		P				R DOR		STD		
2426831.80000	5.000000			Vis.	SGF	K	na		na		No		P				R DOR		STD		
2426832.82000	5.000000			Vis.	SGF	K	na		na		No		P				R DOR		STD		
2426832.90000	5.300000			Vis.	SRC						No		G				R DOR		STD		
2426834.00000	5.000000			Vis.	SGF	K	na		na		No		P				R DOR		STD		
2426835.89000	5.100000			Vis.	SGF	K	na		na		No		P				R DOR		STD		
2426839.81000	5.000000			Vis.	SGF	K	na		na		No		P				R DOR		STD		
2426841.30000	5.300000			Vis.	SRC						No		G				R DOR		STD		
2426841.90000	5.500000			Vis.	BL						No		G				R DOR		STD		
2426847.81000	4.900000			Vis.	SGF	K	na		na		No		P				R DOR		STD		
2426849.20000	5.300000			Vis.	EN						No		G				R DOR		STD		
2426850.80000	5.000000			Vis.	SGF	K	na		na		No		P				R DOR		STD		
2426853.79000	4.900000			Vis.	SGF	K	na		na		No		P				R DOR		STD		
2426854.88000	4.800000			Vis.	SGF	K	na		na		No		P				R DOR		STD		
2426855.85000	5.700000			Vis.	BT	K	na		na		No		P				R DOR		STD		
2426856.20000	5.400000			Vis.	HT						No		G				R DOR		STD		
2426857.90000	5.500000			Vis.	BL						No		G				R DOR		STD		
2426859.30000	5.500000			Vis.	EN						No		G				R DOR		STD		
2426864.83000	4.900000			Vis.	SGF	K	na		na		No		P				R DOR		STD		
2426864.90000	5.100000			Vis.	SRC						No		G				R DOR		STD		
2426865.90000	5.200000			Vis.	BL						No		G				R DOR		STD		
2426866.82000	5.000000			Vis.	SGF	K	na		na		No		P				R DOR		STD		
2426867.95000	5.100000			Vis.	SGF	K	na		na		No		P				R DOR		STD		
2426870.94000	5.100000			Vis.	SGF	K	na		na		No		P				R DOR		STD		
2426872.78000	5.300000			Vis.	SGF	K	na		na		No		P				R DOR		STD		
2426874.90000	5.500000			Vis.	BL						No		G				R DOR		STD		
2426880.82000	5.400000			Vis.	SGF	K	na		na		No		P				R DOR		STD		
2426884.85000	5.400000			Vis.	SGF	K	na		na		No		P				R DOR		STD		
2426885.90000	5.400000			Vis.	BL						No		G				R DOR		STD		
2426885.93000	5.300000			Vis.	SGF	K	na		na		No		P				R DOR		STD		
2426887.30000	5.200000			Vis.	SRC						No		G				R DOR		STD		
2426890.02000	5.400000			Vis.	BT	K	na		na		No		P				R DOR		STD		
2426891.83000	5.600000			Vis.	SGF	K	na		na		No		P				R DOR		STD		
2426892.81000	5.500000			Vis.	SGF	K	na		na		No		P				R DOR		STD		
2426893.88000	5.400000			Vis.	SGF	K	na		na		No		P				R DOR		STD		
2426894.88000	5.300000			Vis.	SGF	K	na		na		No		P				R DOR		STD		
2426895.90000	5.300000			Vis.	BL						No		G				R DOR		STD		
2426896.82000	5.600000			Vis.	SGF	K	na		na		No		P				R DOR		STD		
2426901.01000	5.600000			Vis.	SGF	K	na		na		No		P				R DOR		STD		
2426903.84000	5.300000			Vis.	SGF	K	na		na		No		P				R DOR		STD		
2426903.90000	5.800000			Vis.	BL						No		G				R DOR		STD		
2426912.05000	5.700000			Vis.	BT	K	na		na		No		P				R DOR		STD		
2426918.10000	5.700000			Vis.	BT	K	na		na		No		P				R DOR		STD		
2426918.82000	5.400000			Vis.	SGF	K	na		na		No		P				R DOR		STD		
2426919.91000	5.500000			Vis.	SGF	K	na		na		No		P				R DOR		STD		
2426919.98000	5.700000			Vis.	BT	K	na		na		No		P				R DOR		STD		
2426920.85000	5.500000			Vis.	SGF	K	na		na		No		P				R DOR		STD		
